,Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken,EMI_to_Income_Ratio,Collateral_Coverage,Default_Severity,Borrower_Segment,Segment_Name,High_Risk_Flag,Predicted_Risk_Score,Predicted_High_Risk,Recommend_Recovery_Strategy
483,BRW_272,28,Male,Salaried,190211,0,LN_272,672006,36,17.33,Personal,0.0,114062.720957693,3168.41,On-Time,0,0,Fully Recovered,2,Legal Notice,No,0.016657343686747875,0.0,0,3,"High Loan, Higher Default Risk",1,0.9974119,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
484,BRW_141,52,Male,Salaried,224988,1,LN_141,1753924,12,15.32,Business,1367087.831194,1534190.72316752,127849.23,On-Time,1,129,Partially Recovered,9,Calls,No,0.5682491066190196,0.7794453073189033,129,1,"High Income, Low Default Risk",0,0.00016542042,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
485,BRW_58,60,Male,Self-Employed,96537,1,LN_58,863560,48,13.42,Auto,655963.011679294,736511.154422937,15343.98,Delayed,2,107,Partially Recovered,0,Calls,No,0.1589440318219957,0.759603283708479,214,2,"Moderate Income, Medium Risk",0,0.020790288,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
486,BRW_193,23,Female,Salaried,108680,1,LN_193,1871573,12,5.38,Personal,0.0,1315302.2127769,109608.52,Delayed,0,0,Partially Recovered,4,Calls,No,1.0085436142804565,0.0,0,1,"High Income, Low Default Risk",0,0.029083766,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
487,BRW_25,53,Male,Self-Employed,91619,3,LN_25,990568,72,12.8,Personal,0.0,757142.080668226,10515.86,Delayed,2,136,Fully Recovered,0,Legal Notice,No,0.11477815736910467,0.0,272,3,"High Loan, Higher Default Risk",1,0.9997675,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
488,BRW_18,22,Male,Salaried,198305,2,LN_18,1252060,36,5.54,Personal,0.0,608360.756499746,16898.91,Delayed,1,173,Fully Recovered,0,Settlement Offer,No,0.08521676205844532,0.0,173,3,"High Loan, Higher Default Risk",1,0.9980276,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
489,BRW_266,23,Male,Self-Employed,189668,1,LN_266,1294951,72,5.68,Home,933023.57441139,1138280.18532964,15809.45,Delayed,3,137,Fully Recovered,0,Debt Collectors,No,0.0833532804690301,0.7205087871366485,411,0,"Moderate Income, High Loan Burden",1,0.006203861,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
490,BRW_67,64,Female,Salaried,147130,3,LN_67,485928,36,8.24,Auto,294183.379794108,281352.597419809,7815.35,On-Time,3,57,Fully Recovered,2,Calls,No,0.053118670563447296,0.6054052859561663,171,3,"High Loan, Higher Default Risk",1,0.6789008,1.0,"Offer structured settlements with penal interest adjustments, negotiate revised EMI plans, and initiate soft legal notices."
491,BRW_209,26,Male,Self-Employed,238131,0,LN_209,1483466,72,8.71,Auto,2100302.41244289,604778.220118326,8399.7,Delayed,0,0,Partially Recovered,7,Settlement Offer,No,0.035273441929022264,1.4158075833506734,0,2,"Moderate Income, Medium Risk",0,0.0008200036,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
492,BRW_480,53,Male,Business Owner,53067,2,LN_480,1175285,48,16.68,Home,635909.307457972,559027.203338009,11646.4,On-Time,1,120,Partially Recovered,7,Legal Notice,No,0.21946595812840372,0.5410681727904058,120,2,"Moderate Income, Medium Risk",0,0.18975246,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
493,BRW_95,44,Male,Salaried,27115,0,LN_95,742485,48,12.56,Home,899150.049233306,412834.439480011,8600.72,On-Time,3,29,Partially Recovered,10,Calls,No,0.3171941729669924,1.2110009619498117,87,2,"Moderate Income, Medium Risk",0,0.0005170664,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
494,BRW_254,46,Female,Business Owner,182450,3,LN_254,1479210,60,10.46,Auto,1615624.81610506,937450.182085454,15624.17,On-Time,0,0,Written Off,6,Calls,No,0.08563535215127432,1.0922213993314405,0,2,"Moderate Income, Medium Risk",0,0.005742765,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
495,BRW_267,40,Male,Salaried,169243,1,LN_267,126361,48,7.08,Personal,0.0,78279.9401813356,1630.83,Delayed,2,176,Written Off,5,Calls,Yes,0.009636026305371566,0.0,352,3,"High Loan, Higher Default Risk",1,0.9964432,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
496,BRW_24,41,Male,Self-Employed,135585,3,LN_24,718516,60,13.06,Home,446836.53750875697,161329.389606441,2688.82,Missed,6,159,Fully Recovered,3,Legal Notice,No,0.01983124976951728,0.6218880825322707,954,0,"Moderate Income, High Loan Burden",1,0.98281556,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
497,BRW_223,29,Male,Salaried,237127,1,LN_223,1618146,72,11.51,Personal,0.0,1584600.20154235,22008.34,On-Time,3,125,Fully Recovered,2,Calls,No,0.0928124591463646,0.0,375,3,"High Loan, Higher Default Risk",1,0.9975184,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
498,BRW_262,61,Male,Salaried,210229,3,LN_262,606376,48,14.42,Auto,705435.119925686,262208.331988399,5462.67,On-Time,2,30,Fully Recovered,3,Settlement Offer,No,0.025984378939156824,1.1633625340146807,60,2,"Moderate Income, Medium Risk",0,0.004888272,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
499,BRW_427,49,Male,Business Owner,15207,1,LN_427,1778106,72,10.17,Personal,0.0,1529736.28310652,21246.34,On-Time,1,78,Written Off,9,Settlement Offer,Yes,1.397142105609259,0.0,78,1,"High Income, Low Default Risk",0,0.8559722,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
